Time,True,Pred_Mu,Pred_Alpha,Error,Week,Hour
2025-05-31 17:40:00,30,30,30.045246,0,5.0,17.0
2025-05-31 18:00:00,24,26,25.706205,-2,5.0,18.0
2025-05-31 18:20:00,11,22,22.394352,-11,5.0,18.0
2025-05-31 18:40:00,4,13,13.206029,-9,5.0,18.0
2025-05-31 19:00:00,7,5,5.860846,2,5.0,19.0
2025-05-31 19:20:00,7,8,8.306461,-1,5.0,19.0
2025-05-31 19:40:00,10,5,5.2891207,5,5.0,19.0
2025-05-31 20:00:00,9,12,11.905493,-3,5.0,20.0
2025-05-31 20:20:00,15,13,12.92006,2,5.0,20.0
2025-05-31 20:40:00,16,15,14.609956,1,5.0,20.0
2025-05-31 21:00:00,12,18,17.784203,-6,5.0,21.0
2025-05-31 21:20:00,15,15,15.449698,0,5.0,21.0
2025-05-31 21:40:00,16,23,22.686626,-7,5.0,21.0
2025-05-31 22:00:00,57,45,44.06656,12,5.0,22.0
2025-05-31 22:20:00,59,66,65.64117,-7,5.0,22.0
2025-05-31 22:40:00,68,61,60.079094,7,5.0,22.0
2025-05-31 23:00:00,67,65,64.0466,2,5.0,23.0
2025-05-31 23:20:00,45,57,56.10618,-12,5.0,23.0
2025-05-31 23:40:00,48,26,26.165133,22,5.0,23.0
2025-06-01 00:00:00,51,52,52.051697,-1,6.0,0.0
2025-06-01 00:20:00,48,49,48.020515,-1,6.0,0.0
2025-06-01 00:40:00,42,49,48.637924,-7,6.0,0.0
2025-06-01 01:00:00,30,34,33.813484,-4,6.0,1.0
2025-06-01 01:20:00,40,33,32.552773,7,6.0,1.0
2025-06-01 01:40:00,35,33,32.88372,2,6.0,1.0
2025-06-01 02:00:00,50,35,34.352272,15,6.0,2.0
2025-06-01 02:20:00,56,48,47.265182,8,6.0,2.0
2025-06-01 02:40:00,63,52,51.031883,11,6.0,2.0
2025-06-01 03:00:00,51,54,52.9944,-3,6.0,3.0
2025-06-01 03:20:00,51,41,40.633324,10,6.0,3.0
2025-06-01 03:40:00,35,39,38.288387,-4,6.0,3.0
2025-06-01 04:00:00,25,29,28.539127,-4,6.0,4.0
2025-06-01 04:20:00,21,23,22.986053,-2,6.0,4.0
2025-06-01 04:40:00,18,16,16.015789,2,6.0,4.0
2025-06-01 05:00:00,42,23,22.786987,19,6.0,5.0
2025-06-01 05:20:00,44,49,48.630974,-5,6.0,5.0
2025-06-01 05:40:00,36,37,36.365788,-1,6.0,5.0
2025-06-01 06:00:00,31,33,32.27112,-2,6.0,6.0
2025-06-01 06:20:00,11,15,15.020957,-4,6.0,6.0
2025-06-01 06:40:00,8,5,4.6999736,3,6.0,6.0
2025-06-01 07:00:00,15,12,12.5471945,3,6.0,7.0
2025-06-01 07:20:00,15,15,14.918798,0,6.0,7.0
2025-06-01 07:40:00,13,14,13.76589,-1,6.0,7.0
2025-06-01 08:00:00,4,8,8.047509,-4,6.0,8.0
2025-06-01 08:20:00,7,5,5.4288616,2,6.0,8.0
2025-06-01 08:40:00,6,7,7.020436,-1,6.0,8.0
2025-06-01 09:00:00,5,7,7.3022375,-2,6.0,9.0
2025-06-01 09:20:00,4,4,4.193211,0,6.0,9.0
2025-06-01 09:40:00,4,6,6.84817,-2,6.0,9.0
2025-06-01 10:00:00,3,3,3.8810034,0,6.0,10.0
2025-06-01 10:20:00,1,4,4.275481,-3,6.0,10.0
2025-06-01 10:40:00,2,3,3.1443205,-1,6.0,10.0
2025-06-01 11:00:00,15,20,19.866238,-5,6.0,11.0
2025-06-01 11:20:00,17,25,24.734846,-8,6.0,11.0
2025-06-01 11:40:00,31,19,19.230522,12,6.0,11.0
2025-06-01 12:00:00,30,33,32.281197,-3,6.0,12.0
2025-06-01 12:20:00,32,37,36.47679,-5,6.0,12.0
2025-06-01 12:40:00,35,34,33.297554,1,6.0,12.0
2025-06-01 13:00:00,43,30,29.580944,13,6.0,13.0
2025-06-01 13:20:00,43,41,40.300247,2,6.0,13.0
2025-06-01 13:40:00,37,39,38.76783,-2,6.0,13.0
2025-06-01 14:00:00,30,31,30.536205,-1,6.0,14.0
2025-06-01 14:20:00,26,27,27.141968,-1,6.0,14.0
2025-06-01 14:40:00,31,22,21.596596,9,6.0,14.0
2025-06-01 15:00:00,29,34,34.153366,-5,6.0,15.0
2025-06-01 15:20:00,24,24,24.137661,0,6.0,15.0
2025-06-01 15:40:00,12,25,24.396196,-13,6.0,15.0
2025-06-01 16:00:00,19,16,16.054441,3,6.0,16.0
2025-06-01 16:20:00,18,19,18.753822,-1,6.0,16.0
2025-06-01 16:40:00,17,16,15.80897,1,6.0,16.0
2025-06-01 17:00:00,26,24,23.932652,2,6.0,17.0
2025-06-01 17:20:00,30,25,24.947187,5,6.0,17.0
2025-06-01 17:40:00,29,31,31.225857,-2,6.0,17.0
2025-06-01 18:00:00,30,32,31.899925,-2,6.0,18.0
2025-06-01 18:20:00,28,25,24.509563,3,6.0,18.0
2025-06-01 18:40:00,19,20,19.467436,-1,6.0,18.0
2025-06-01 19:00:00,14,14,13.652006,0,6.0,19.0
2025-06-01 19:20:00,14,9,9.381932,5,6.0,19.0
2025-06-01 19:40:00,15,12,12.110329,3,6.0,19.0
2025-06-01 20:00:00,12,8,8.3949795,4,6.0,20.0
2025-06-01 20:20:00,7,15,15.503668,-8,6.0,20.0
2025-06-01 20:40:00,18,11,11.228872,7,6.0,20.0
2025-06-01 21:00:00,19,23,22.480179,-4,6.0,21.0
2025-06-01 21:20:00,16,25,24.54153,-9,6.0,21.0
2025-06-01 21:40:00,19,18,18.303041,1,6.0,21.0
2025-06-01 22:00:00,65,57,56.110893,8,6.0,22.0
2025-06-01 22:20:00,94,70,69.25866,24,6.0,22.0
2025-06-01 22:40:00,93,86,85.19611,7,6.0,22.0
2025-06-01 23:00:00,86,79,78.34605,7,6.0,23.0
2025-06-01 23:20:00,70,71,70.61789,-1,6.0,23.0
2025-06-01 23:40:00,62,60,59.25387,2,6.0,23.0
2025-06-02 00:00:00,51,59,58.72706,-8,0.0,0.0
2025-06-02 00:20:00,58,46,45.72206,12,0.0,0.0
2025-06-02 00:40:00,54,52,51.171204,2,0.0,0.0
2025-06-02 01:00:00,38,44,43.04648,-6,0.0,1.0
2025-06-02 01:20:00,39,33,33.10003,6,0.0,1.0
2025-06-02 01:40:00,36,31,30.816399,5,0.0,1.0
2025-06-02 02:00:00,44,39,38.28944,5,0.0,2.0
2025-06-02 02:20:00,43,39,39.08516,4,0.0,2.0
2025-06-02 02:40:00,41,40,39.46888,1,0.0,2.0
2025-06-02 03:00:00,38,35,34.520096,3,0.0,3.0
2025-06-02 03:20:00,30,30,29.851912,0,0.0,3.0
2025-06-02 03:40:00,21,25,25.044731,-4,0.0,3.0
2025-06-02 04:00:00,25,15,14.54824,10,0.0,4.0
2025-06-02 04:20:00,21,26,25.625824,-5,0.0,4.0
2025-06-02 04:40:00,8,15,14.576679,-7,0.0,4.0
2025-06-02 05:00:00,4,8,8.023192,-4,0.0,5.0
2025-06-02 05:20:00,20,10,10.19425,10,0.0,5.0
2025-06-02 05:40:00,20,24,23.769388,-4,0.0,5.0
2025-06-02 06:00:00,19,16,15.831426,3,0.0,6.0
2025-06-02 06:20:00,19,17,17.138412,2,0.0,6.0
2025-06-02 06:40:00,12,11,11.324709,1,0.0,6.0
2025-06-02 07:00:00,13,11,10.758318,2,0.0,7.0
2025-06-02 07:20:00,8,12,12.329584,-4,0.0,7.0
2025-06-02 07:40:00,8,5,5.393661,3,0.0,7.0
2025-06-02 08:00:00,7,5,5.048521,2,0.0,8.0
2025-06-02 08:20:00,17,6,6.1366053,11,0.0,8.0
2025-06-02 08:40:00,17,17,16.423347,0,0.0,8.0
2025-06-02 09:00:00,7,12,11.563946,-5,0.0,9.0
2025-06-02 09:20:00,3,7,7.4437766,-4,0.0,9.0
2025-06-02 09:40:00,9,5,5.406441,4,0.0,9.0
2025-06-02 10:00:00,7,11,10.706448,-4,0.0,10.0
2025-06-02 10:20:00,6,7,6.7855153,-1,0.0,10.0
2025-06-02 10:40:00,14,9,9.099098,5,0.0,10.0
2025-06-02 11:00:00,36,27,26.752125,9,0.0,11.0
2025-06-02 11:20:00,42,46,45.270596,-4,0.0,11.0
2025-06-02 11:40:00,33,48,47.21994,-15,0.0,11.0
2025-06-02 12:00:00,43,37,36.65516,6,0.0,12.0
2025-06-02 12:20:00,49,44,43.16743,5,0.0,12.0
2025-06-02 12:40:00,63,54,53.231636,9,0.0,12.0
2025-06-02 13:00:00,56,56,55.636925,0,0.0,13.0
2025-06-02 13:20:00,24,47,46.03325,-23,0.0,13.0
2025-06-02 13:40:00,16,19,18.483452,-3,0.0,13.0
2025-06-02 14:00:00,31,19,18.53347,12,0.0,14.0
2025-06-02 14:20:00,50,33,33.343628,17,0.0,14.0
2025-06-02 14:40:00,60,51,50.963276,9,0.0,14.0
2025-06-02 15:00:00,62,59,58.6164,3,0.0,15.0
2025-06-02 15:20:00,44,50,49.259903,-6,0.0,15.0
2025-06-02 15:40:00,54,35,34.975372,19,0.0,15.0
2025-06-02 16:00:00,50,47,46.871635,3,0.0,16.0
2025-06-02 16:20:00,28,31,30.73441,-3,0.0,16.0
2025-06-02 16:40:00,40,31,30.918522,9,0.0,16.0
2025-06-02 17:00:00,37,35,34.621254,2,0.0,17.0
2025-06-02 17:20:00,16,24,24.041042,-8,0.0,17.0
2025-06-02 17:40:00,18,15,14.622174,3,0.0,17.0
2025-06-02 18:00:00,10,12,12.239058,-2,0.0,18.0
2025-06-02 18:20:00,15,9,9.534137,6,0.0,18.0
2025-06-02 18:40:00,15,16,16.295078,-1,0.0,18.0
2025-06-02 19:00:00,16,11,10.957076,5,0.0,19.0
2025-06-02 19:20:00,7,13,13.39289,-6,0.0,19.0
2025-06-02 19:40:00,8,6,6.027757,2,0.0,19.0
2025-06-02 20:00:00,10,13,12.669176,-3,0.0,20.0
2025-06-02 20:20:00,10,11,11.148714,-1,0.0,20.0
2025-06-02 20:40:00,7,10,9.778339,-3,0.0,20.0
2025-06-02 21:00:00,28,19,19.16791,9,0.0,21.0
2025-06-02 21:20:00,26,31,30.493912,-5,0.0,21.0
2025-06-02 21:40:00,33,25,24.791178,8,0.0,21.0
2025-06-02 22:00:00,97,68,67.33837,29,0.0,22.0
2025-06-02 22:20:00,102,97,96.457375,5,0.0,22.0
2025-06-02 22:40:00,69,84,83.14086,-15,0.0,22.0
2025-06-02 23:00:00,55,47,46.719254,8,0.0,23.0
2025-06-02 23:20:00,55,53,52.497257,2,0.0,23.0
2025-06-02 23:40:00,50,57,55.89924,-7,0.0,23.0
2025-06-03 00:00:00,45,62,61.074608,-17,1.0,0.0
2025-06-03 00:20:00,71,58,57.794697,13,1.0,0.0
2025-06-03 00:40:00,74,75,74.69593,-1,1.0,0.0
2025-06-03 01:00:00,56,61,60.729065,-5,1.0,1.0
2025-06-03 01:20:00,65,54,53.219986,11,1.0,1.0
2025-06-03 01:40:00,57,60,59.890236,-3,1.0,1.0
2025-06-03 02:00:00,33,33,32.556923,0,1.0,2.0
2025-06-03 02:20:00,27,28,27.75955,-1,1.0,2.0
2025-06-03 02:40:00,29,31,30.682472,-2,1.0,2.0
2025-06-03 03:00:00,31,22,22.029137,9,1.0,3.0
2025-06-03 03:20:00,29,30,30.098816,-1,1.0,3.0
2025-06-03 03:40:00,22,24,23.419765,-2,1.0,3.0
2025-06-03 04:00:00,23,22,21.608236,1,1.0,4.0
2025-06-03 04:20:00,19,22,21.771069,-3,1.0,4.0
2025-06-03 04:40:00,33,18,18.119066,15,1.0,4.0
2025-06-03 05:00:00,61,35,35.17473,26,1.0,5.0
2025-06-03 05:20:00,66,56,55.48346,10,1.0,5.0
2025-06-03 05:40:00,40,51,50.25717,-11,1.0,5.0
2025-06-03 06:00:00,20,22,22.118279,-2,1.0,6.0
2025-06-03 06:20:00,6,5,5.093643,1,1.0,6.0
2025-06-03 06:40:00,8,5,5.6827407,3,1.0,6.0
2025-06-03 07:00:00,8,10,10.137346,-2,1.0,7.0
2025-06-03 07:20:00,6,7,6.968771,-1,1.0,7.0
2025-06-03 07:40:00,6,8,8.224161,-2,1.0,7.0
2025-06-03 08:00:00,3,2,2.3870811,1,1.0,8.0
2025-06-03 08:20:00,0,2,2.6060863,-2,1.0,8.0
2025-06-03 08:40:00,5,3,3.7740288,2,1.0,8.0
2025-06-03 09:00:00,9,6,6.2422485,3,1.0,9.0
2025-06-03 09:20:00,20,10,10.4772,10,1.0,9.0
2025-06-03 09:40:00,15,19,18.925308,-4,1.0,9.0
2025-06-03 10:00:00,13,12,11.840972,1,1.0,10.0
2025-06-03 10:20:00,9,8,8.087938,1,1.0,10.0
2025-06-03 10:40:00,11,18,18.308632,-7,1.0,10.0
2025-06-03 11:00:00,56,31,30.972229,25,1.0,11.0
2025-06-03 11:20:00,80,74,73.14375,6,1.0,11.0
2025-06-03 11:40:00,90,85,84.5921,5,1.0,11.0
2025-06-03 12:00:00,80,109,107.67664,-29,1.0,12.0
2025-06-03 12:20:00,89,89,88.10044,0,1.0,12.0
2025-06-03 12:40:00,64,76,75.48472,-12,1.0,12.0
2025-06-03 13:00:00,67,65,64.310555,2,1.0,13.0
2025-06-03 13:20:00,52,60,59.356297,-8,1.0,13.0
2025-06-03 13:40:00,43,46,46.026123,-3,1.0,13.0
2025-06-03 14:00:00,55,42,41.81436,13,1.0,14.0
2025-06-03 14:20:00,58,57,56.196312,1,1.0,14.0
2025-06-03 14:40:00,51,59,59.011803,-8,1.0,14.0
2025-06-03 15:00:00,42,41,40.208275,1,1.0,15.0
2025-06-03 15:20:00,42,43,42.926895,-1,1.0,15.0
2025-06-03 15:40:00,31,44,43.860355,-13,1.0,15.0
2025-06-03 16:00:00,40,41,40.963036,-1,1.0,16.0
2025-06-03 16:20:00,46,45,44.455605,1,1.0,16.0
2025-06-03 16:40:00,58,52,51.09011,6,1.0,16.0
2025-06-03 17:00:00,41,54,53.202538,-13,1.0,17.0
2025-06-03 17:20:00,48,47,46.363754,1,1.0,17.0
2025-06-03 17:40:00,31,40,39.76301,-9,1.0,17.0
2025-06-03 18:00:00,29,29,28.485977,0,1.0,18.0
2025-06-03 18:20:00,31,29,28.806889,2,1.0,18.0
2025-06-03 18:40:00,31,29,29.105898,2,1.0,18.0
2025-06-03 19:00:00,19,19,18.701374,0,1.0,19.0
2025-06-03 19:20:00,17,18,17.580822,-1,1.0,19.0
2025-06-03 19:40:00,8,16,15.935496,-8,1.0,19.0
2025-06-03 20:00:00,22,10,10.27631,12,1.0,20.0
2025-06-03 20:20:00,21,21,20.987473,0,1.0,20.0
2025-06-03 20:40:00,11,15,15.322195,-4,1.0,20.0
2025-06-03 21:00:00,19,16,16.076298,3,1.0,21.0
2025-06-03 21:20:00,20,35,34.769638,-15,1.0,21.0
2025-06-03 21:40:00,37,28,28.286713,9,1.0,21.0
2025-06-03 22:00:00,90,78,76.04221,12,1.0,22.0
2025-06-03 22:20:00,105,103,102.08798,2,1.0,22.0
2025-06-03 22:40:00,104,106,105.00509,-2,1.0,22.0
2025-06-03 23:00:00,63,79,78.18801,-16,1.0,23.0
2025-06-03 23:20:00,56,66,65.52002,-10,1.0,23.0
2025-06-03 23:40:00,55,50,49.64733,5,1.0,23.0
2025-06-04 00:00:00,74,71,69.98965,3,2.0,0.0
2025-06-04 00:20:00,68,75,74.14448,-7,2.0,0.0
2025-06-04 00:40:00,53,52,51.04335,1,2.0,0.0
2025-06-04 01:00:00,60,54,53.78045,6,2.0,1.0
2025-06-04 01:20:00,55,64,63.047806,-9,2.0,1.0
2025-06-04 01:40:00,54,55,54.23661,-1,2.0,1.0
2025-06-04 02:00:00,32,41,40.435677,-9,2.0,2.0
2025-06-04 02:20:00,17,23,22.537373,-6,2.0,2.0
2025-06-04 02:40:00,15,14,13.656241,1,2.0,2.0
2025-06-04 03:00:00,29,18,17.456211,11,2.0,3.0
2025-06-04 03:20:00,32,28,28.277191,4,2.0,3.0
2025-06-04 03:40:00,37,34,34.115414,3,2.0,3.0
2025-06-04 04:00:00,35,36,35.763237,-1,2.0,4.0
2025-06-04 04:20:00,30,32,32.11897,-2,2.0,4.0
2025-06-04 04:40:00,32,24,23.833387,8,2.0,4.0
2025-06-04 05:00:00,24,37,36.563534,-13,2.0,5.0
2025-06-04 05:20:00,39,31,31.138823,8,2.0,5.0
2025-06-04 05:40:00,36,39,38.54384,-3,2.0,5.0
2025-06-04 06:00:00,34,29,28.579851,5,2.0,6.0
2025-06-04 06:20:00,26,25,24.653328,1,2.0,6.0
2025-06-04 06:40:00,21,20,19.591389,1,2.0,6.0
2025-06-04 07:00:00,7,11,11.314419,-4,2.0,7.0
2025-06-04 07:20:00,11,8,7.8096437,3,2.0,7.0
2025-06-04 07:40:00,11,10,10.197679,1,2.0,7.0
2025-06-04 08:00:00,11,7,6.681009,4,2.0,8.0
2025-06-04 08:20:00,5,3,3.1106026,2,2.0,8.0
2025-06-04 08:40:00,12,6,6.109293,6,2.0,8.0
2025-06-04 09:00:00,15,13,12.714209,2,2.0,9.0
2025-06-04 09:20:00,16,13,13.276336,3,2.0,9.0
2025-06-04 09:40:00,16,18,17.996603,-2,2.0,9.0
2025-06-04 10:00:00,24,14,13.80838,10,2.0,10.0
2025-06-04 10:20:00,18,21,20.839031,-3,2.0,10.0
2025-06-04 10:40:00,22,19,18.970886,3,2.0,10.0
2025-06-04 11:00:00,41,44,43.117332,-3,2.0,11.0
2025-06-04 11:20:00,54,55,54.67357,-1,2.0,11.0
2025-06-04 11:40:00,67,68,67.12086,-1,2.0,11.0
2025-06-04 12:00:00,68,77,75.949715,-9,2.0,12.0
2025-06-04 12:20:00,69,66,65.893364,3,2.0,12.0
2025-06-04 12:40:00,62,57,56.82733,5,2.0,12.0
2025-06-04 13:00:00,55,62,61.859673,-7,2.0,13.0
2025-06-04 13:20:00,47,54,53.713554,-7,2.0,13.0
2025-06-04 13:40:00,47,49,48.99221,-2,2.0,13.0
2025-06-04 14:00:00,49,46,45.300034,3,2.0,14.0
2025-06-04 14:20:00,50,39,38.251656,11,2.0,14.0
2025-06-04 14:40:00,46,50,49.74707,-4,2.0,14.0
2025-06-04 15:00:00,48,48,47.475918,0,2.0,15.0
2025-06-04 15:20:00,46,35,35.04339,11,2.0,15.0
2025-06-04 15:40:00,51,52,52.080288,-1,2.0,15.0
2025-06-04 16:00:00,56,55,54.577267,1,2.0,16.0
2025-06-04 16:20:00,57,50,49.16829,7,2.0,16.0
2025-06-04 16:40:00,70,56,55.34752,14,2.0,16.0
2025-06-04 17:00:00,62,63,62.656517,-1,2.0,17.0
2025-06-04 17:20:00,38,44,43.883015,-6,2.0,17.0
2025-06-04 17:40:00,34,43,42.353844,-9,2.0,17.0
2025-06-04 18:00:00,25,36,35.707207,-11,2.0,18.0
2025-06-04 18:20:00,21,22,21.814053,-1,2.0,18.0
2025-06-04 18:40:00,25,26,25.85955,-1,2.0,18.0
2025-06-04 19:00:00,33,19,18.801815,14,2.0,19.0
2025-06-04 19:20:00,27,27,26.945168,0,2.0,19.0
2025-06-04 19:40:00,22,20,20.156052,2,2.0,19.0
2025-06-04 20:00:00,14,21,20.754395,-7,2.0,20.0
2025-06-04 20:20:00,23,13,13.135243,10,2.0,20.0
2025-06-04 20:40:00,25,22,21.650581,3,2.0,20.0
2025-06-04 21:00:00,23,37,37.11532,-14,2.0,21.0
2025-06-04 21:20:00,18,31,31.07881,-13,2.0,21.0
2025-06-04 21:40:00,33,26,25.535257,7,2.0,21.0
2025-06-04 22:00:00,92,76,73.999016,16,2.0,22.0
2025-06-04 22:20:00,116,110,109.10014,6,2.0,22.0
2025-06-04 22:40:00,91,97,96.239655,-6,2.0,22.0
2025-06-04 23:00:00,65,68,67.0867,-3,2.0,23.0
2025-06-04 23:20:00,51,60,59.080685,-9,2.0,23.0
2025-06-04 23:40:00,70,58,57.654,12,2.0,23.0
2025-06-05 00:00:00,72,78,77.511024,-6,3.0,0.0
2025-06-05 00:20:00,74,75,74.84836,-1,3.0,0.0
2025-06-05 00:40:00,64,66,65.00373,-2,3.0,0.0
2025-06-05 01:00:00,60,62,61.216137,-2,3.0,1.0
2025-06-05 01:20:00,57,62,61.04639,-5,3.0,1.0
2025-06-05 01:40:00,44,47,46.69242,-3,3.0,1.0
2025-06-05 02:00:00,38,30,29.476517,8,3.0,2.0
2025-06-05 02:20:00,33,44,43.384186,-11,3.0,2.0
2025-06-05 02:40:00,28,29,29.12192,-1,3.0,2.0
2025-06-05 03:00:00,32,30,29.81023,2,3.0,3.0
2025-06-05 03:20:00,30,27,27.015224,3,3.0,3.0
2025-06-05 03:40:00,37,37,36.70854,0,3.0,3.0
2025-06-05 04:00:00,35,30,29.518793,5,3.0,4.0
2025-06-05 04:20:00,28,30,29.901402,-2,3.0,4.0
2025-06-05 04:40:00,28,28,28.12008,0,3.0,4.0
2025-06-05 05:00:00,42,32,32.014862,10,3.0,5.0
2025-06-05 05:20:00,49,40,40.190388,9,3.0,5.0
2025-06-05 05:40:00,36,48,47.941414,-12,3.0,5.0
2025-06-05 06:00:00,14,13,12.989787,1,3.0,6.0
2025-06-05 06:20:00,5,4,4.3744555,1,3.0,6.0
2025-06-05 06:40:00,17,6,6.3894935,11,3.0,6.0
2025-06-05 07:00:00,23,16,15.458204,7,3.0,7.0
2025-06-05 07:20:00,22,20,20.107235,2,3.0,7.0
2025-06-05 07:40:00,21,15,15.388431,6,3.0,7.0
2025-06-05 08:00:00,6,8,7.478583,-2,3.0,8.0
2025-06-05 08:20:00,4,3,3.6158662,1,3.0,8.0
2025-06-05 08:40:00,15,7,7.091715,8,3.0,8.0
2025-06-05 09:00:00,14,13,13.322055,1,3.0,9.0
2025-06-05 09:20:00,8,14,13.789337,-6,3.0,9.0
2025-06-05 09:40:00,8,10,10.570494,-2,3.0,9.0
2025-06-05 10:00:00,3,7,7.6221547,-4,3.0,10.0
2025-06-05 10:20:00,19,7,7.1576357,12,3.0,10.0
2025-06-05 10:40:00,16,20,19.767319,-4,3.0,10.0
2025-06-05 11:00:00,33,45,44.606583,-12,3.0,11.0
2025-06-05 11:20:00,51,47,46.29623,4,3.0,11.0
2025-06-05 11:40:00,51,60,60.090363,-9,3.0,11.0
2025-06-05 12:00:00,54,61,60.23243,-7,3.0,12.0
2025-06-05 12:20:00,62,67,66.69888,-5,3.0,12.0
2025-06-05 12:40:00,62,51,50.220215,11,3.0,12.0
2025-06-05 13:00:00,71,58,57.47326,13,3.0,13.0
2025-06-05 13:20:00,64,63,62.603294,1,3.0,13.0
2025-06-05 13:40:00,46,55,54.693275,-9,3.0,13.0
2025-06-05 14:00:00,44,36,35.4125,8,3.0,14.0
2025-06-05 14:20:00,43,45,44.725677,-2,3.0,14.0
2025-06-05 14:40:00,39,41,40.550446,-2,3.0,14.0
2025-06-05 15:00:00,42,44,43.81952,-2,3.0,15.0
2025-06-05 15:20:00,36,41,40.555458,-5,3.0,15.0
2025-06-05 15:40:00,44,40,39.466263,4,3.0,15.0
2025-06-05 16:00:00,43,43,42.756645,0,3.0,16.0
2025-06-05 16:20:00,50,43,42.99572,7,3.0,16.0
2025-06-05 16:40:00,46,57,56.735485,-11,3.0,16.0
2025-06-05 17:00:00,39,46,45.761353,-7,3.0,17.0
2025-06-05 17:20:00,52,40,40.256763,12,3.0,17.0
2025-06-05 17:40:00,48,49,48.3416,-1,3.0,17.0
2025-06-05 18:00:00,31,34,33.853813,-3,3.0,18.0
2025-06-05 18:20:00,28,25,24.826286,3,3.0,18.0
2025-06-05 18:40:00,33,33,32.37268,0,3.0,18.0
2025-06-05 19:00:00,29,25,25.331802,4,3.0,19.0
2025-06-05 19:20:00,30,31,30.64431,-1,3.0,19.0
2025-06-05 19:40:00,20,21,20.947811,-1,3.0,19.0
2025-06-05 20:00:00,13,16,16.330183,-3,3.0,20.0
2025-06-05 20:20:00,16,12,12.130388,4,3.0,20.0
2025-06-05 20:40:00,20,13,12.654596,7,3.0,20.0
2025-06-05 21:00:00,32,25,25.082737,7,3.0,21.0
2025-06-05 21:20:00,39,39,38.239113,0,3.0,21.0
2025-06-05 21:40:00,38,45,44.67789,-7,3.0,21.0
2025-06-05 22:00:00,86,65,64.788124,21,3.0,22.0
2025-06-05 22:20:00,110,95,93.96558,15,3.0,22.0
2025-06-05 22:40:00,108,109,107.84391,-1,3.0,22.0
2025-06-05 23:00:00,80,84,82.49767,-4,3.0,23.0
2025-06-05 23:20:00,78,70,68.87997,8,3.0,23.0
2025-06-05 23:40:00,89,69,68.15827,20,3.0,23.0
2025-06-06 00:00:00,104,86,85.20084,18,4.0,0.0
2025-06-06 00:20:00,99,106,105.14504,-7,4.0,0.0
2025-06-06 00:40:00,81,94,92.85146,-13,4.0,0.0
2025-06-06 01:00:00,62,66,65.04198,-4,4.0,1.0
2025-06-06 01:20:00,54,61,60.247646,-7,4.0,1.0
2025-06-06 01:40:00,48,52,51.257366,-4,4.0,1.0
2025-06-06 02:00:00,44,44,44.030113,0,4.0,2.0
2025-06-06 02:20:00,31,30,30.117981,1,4.0,2.0
2025-06-06 02:40:00,19,25,24.519096,-6,4.0,2.0
2025-06-06 03:00:00,19,20,19.970901,-1,4.0,3.0
2025-06-06 03:20:00,31,17,17.370735,14,4.0,3.0
2025-06-06 03:40:00,43,31,30.464123,12,4.0,3.0
2025-06-06 04:00:00,34,36,35.51145,-2,4.0,4.0
2025-06-06 04:20:00,42,29,28.759792,13,4.0,4.0
2025-06-06 04:40:00,41,39,38.578484,2,4.0,4.0
2025-06-06 05:00:00,44,43,42.50206,1,4.0,5.0
2025-06-06 05:20:00,54,54,53.537907,0,4.0,5.0
2025-06-06 05:40:00,45,46,46.07683,-1,4.0,5.0
2025-06-06 06:00:00,23,26,25.365395,-3,4.0,6.0
2025-06-06 06:20:00,7,11,11.1234865,-4,4.0,6.0
2025-06-06 06:40:00,4,4,4.6832905,0,4.0,6.0
2025-06-06 07:00:00,9,4,4.5936465,5,4.0,7.0
2025-06-06 07:20:00,25,6,6.5902863,19,4.0,7.0
2025-06-06 07:40:00,15,23,23.095116,-8,4.0,7.0
2025-06-06 08:00:00,12,7,6.7419953,5,4.0,8.0
2025-06-06 08:20:00,8,7,7.242057,1,4.0,8.0
2025-06-06 08:40:00,9,8,8.369461,1,4.0,8.0
2025-06-06 09:00:00,12,7,7.0705895,5,4.0,9.0
2025-06-06 09:20:00,12,15,14.70909,-3,4.0,9.0
2025-06-06 09:40:00,9,9,9.450723,0,4.0,9.0
2025-06-06 10:00:00,9,4,4.186097,5,4.0,10.0
2025-06-06 10:20:00,5,10,10.194484,-5,4.0,10.0
2025-06-06 10:40:00,14,9,8.84532,5,4.0,10.0
2025-06-06 11:00:00,35,35,34.767204,0,4.0,11.0
2025-06-06 11:20:00,52,48,47.853645,4,4.0,11.0
2025-06-06 11:40:00,52,63,62.589108,-11,4.0,11.0
2025-06-06 12:00:00,65,69,67.871445,-4,4.0,12.0
2025-06-06 12:20:00,104,76,75.35499,28,4.0,12.0
2025-06-06 12:40:00,100,96,94.69822,4,4.0,12.0
2025-06-06 13:00:00,95,93,91.55011,2,4.0,13.0
2025-06-06 13:20:00,54,70,68.85589,-16,4.0,13.0
2025-06-06 13:40:00,59,50,49.729324,9,4.0,13.0
2025-06-06 14:00:00,43,48,47.187008,-5,4.0,14.0
2025-06-06 14:20:00,45,43,42.744377,2,4.0,14.0
2025-06-06 14:40:00,43,48,47.65301,-5,4.0,14.0
2025-06-06 15:00:00,38,43,42.688763,-5,4.0,15.0
2025-06-06 15:20:00,49,42,41.863155,7,4.0,15.0
2025-06-06 15:40:00,40,41,41.089127,-1,4.0,15.0
2025-06-06 16:00:00,42,40,39.5414,2,4.0,16.0
2025-06-06 16:20:00,46,46,45.67076,0,4.0,16.0
